,created_at,text
621,Sat Dec 05 19:27:04 +0000 2015,RT @adgpi: An #IndianArmy officer’s daughter assisting her father in monitoring help lines during #Chennaifloods #Armykids https://t.co/VBU…
622,Sat Dec 05 19:27:07 +0000 2015,"Very useful list of do's and don'ts in Chennai right now: look at website
https://t.co/3pDdAgzvyE
#ChennaiRainsHelp #ChennaiFloods"
623,Sat Dec 05 19:27:08 +0000 2015,"RT @KollywudCinema: களப்பணியில் @Prasanna_actor @vp_offl 

Hats off to your work #ChennaiRainsHelp #ChennaiMicro #ChennaiFloods https://t.c…"
624,Sat Dec 05 19:27:08 +0000 2015,"RT @rajnikantmisra: फालतू के फोटो तो हर कोई RT कर देता
है देखते हैं वतन के रखवालो लिए कितने
RT मिलते हैं ?? #chennaifloods https://t.co/ONX…"
625,Sat Dec 05 19:27:08 +0000 2015,RT @sachin_rt: Praying that each of you will overcome these challenging times and bounce back to normalcy #ChennaiFloods
626,Sat Dec 05 19:27:08 +0000 2015,"RT @nirmalkumar66: @Actor_Siddharth many ppl need skin type of medicines, fever tablets, antibiotic tablets, mosquito coil,candle,match box…"
627,Sat Dec 05 19:27:10 +0000 2015,RT @DeepikaPFC: Deepika's latest retweet about the Mana Madras Kosam initiative. #ChennaiFloods https://t.co/MhfwBIv3Nr
628,Sat Dec 05 19:27:10 +0000 2015,RT @TeamSuriya: #VERIFIED : #ChennaiFloods #ChennaiMicro #ChennaiRainsHelp #Cuddaloreflood @sri50 @rameshlaus @RinkuGupta2012 https://t.co/…
629,Sat Dec 05 19:27:11 +0000 2015,RT @ArchanaArchuu: அவசரமாக இரத்தம் தேவை Egmore Children's Hospital needs blood  A+ B+ O+ &amp; WBC to save 70 infants.Call 9566130683 https://t…
630,Sat Dec 05 19:27:11 +0000 2015,#ChennaiFloods https://t.co/xOoOM7oXfy
631,Sat Dec 05 19:27:15 +0000 2015,Media failed but @Loksatta_Party spoke with ADMK top leaders&amp; ensured that no obstructions to relief works will be tolerated #ChennaiFloods
632,Sat Dec 05 19:27:23 +0000 2015,RT @DeepikaPFC: Deepika's latest retweet about the Mana Madras Kosam initiative. #ChennaiFloods https://t.co/MhfwBIv3Nr
633,Sat Dec 05 19:27:25 +0000 2015,RT @adgpi: An #IndianArmy officer’s daughter assisting her father in monitoring help lines during #Chennaifloods #Armykids https://t.co/VBU…
634,Sat Dec 05 19:27:26 +0000 2015,RT @emceeaarjay: Spine-chilling video of a bus pushing through flood waters in #ChennaiFloods Any idea where is this? .@SkymetWeather https…
635,Sat Dec 05 19:27:27 +0000 2015,"#Vodafone #ChennaiFloods people have made their Voda networks work by moving to a higher or open location e.g terrace, rooftop. Worth a try"
636,Sat Dec 05 19:27:27 +0000 2015,"Vyasarpadi and interiors needs more attention. We are working there tomorrow, let us know for any requests and help #ChennaiFloods"
637,Sat Dec 05 19:27:27 +0000 2015,"RT @Mayu_lovecinema: ""@kamaalrkhan: It's unbelievable. #ChennaiFloods https://t.co/92WRun8k3j"" 🙈🙈🙈"
638,Sat Dec 05 19:27:28 +0000 2015,"RT @adgpi: #IndianArmy Rescue teams have successfully rescued about 9,000 people  using vehicles  during #ChennaiFloods https://t.co/LQjItW…"
639,Sat Dec 05 19:27:29 +0000 2015,"RT @MobiKwik: Just go to MobiKwik App &amp; transfer money @ 74000-00000, Rs.71k and counting for helping #ChennaiFloods https://t.co/qzPvvaiumo"
640,Sat Dec 05 19:27:31 +0000 2015,RT @netcitizen: Support #Chennaifloodrelief. Contribute via @MobiKwik  https://t.co/MgIyTpGMNK
641,Sat Dec 05 19:27:34 +0000 2015,"RT @VijayBadEyez: Hansa PEARL apartment 
CTO COLONY 
West Tambaram( no boats to rescue so far)
8056014943
8056085561
#ChennaiFloods https:/…"
642,Sat Dec 05 19:27:34 +0000 2015,Medical camps! #ChennaiRainsHelp #ChennaiFloods #ChennaiMicro #HelpChennai @minieSayz @ShanmugamVelram @bhumika1231 https://t.co/BxG0IdBL1m
643,Sat Dec 05 19:27:40 +0000 2015,RT @ActorMadhavan: #ChennaiFloods  https://t.co/NikqBvlMdv
644,Sat Dec 05 19:27:41 +0000 2015,#ChennaiMicro #ChennaiFloods #ChennaiRainsHelp https://t.co/32m8aIy2st
645,Sat Dec 05 19:27:42 +0000 2015,#ChennaiFloods India's Environment Minister Blames Chennai Floods On Climate Cha... https://t.co/VWhlajq9Xe #News … https://t.co/1ykoaykKMt
646,Sat Dec 05 19:27:45 +0000 2015,RT @philotweepic: And this #Karmayogi Soldier governed by another Karmayogi Modi &amp; his Government. Not of Rahul Gandhi #ChennaiFloods https…
647,Sat Dec 05 19:27:48 +0000 2015,"லேப்டாப்பு மாதிரியே, #ChennaiFloods க்கு அரசு நிவாரணம் கொடுத்துட்டு அம்மா போட்ட பிச்சைன்றுவான் இன்னோவா சம்பத்து https://t.co/rL1Ae5BAxW"
648,Sat Dec 05 19:27:49 +0000 2015,"Nature has not made any difference in its anger. Hindu or Muslim we take shelter n god. This s tolerance, No debate. https://t.co/Il96LX1ju3"
649,Sat Dec 05 19:27:50 +0000 2015,Real Actors with big hearts........... God bless you #ChennaiFloods https://t.co/GkOKYst0Sk
650,Sat Dec 05 19:27:50 +0000 2015,"@KumarSanga2 @msdhoni @ImRaina &amp; #Muralidharan donated for #ChennaiFloods. Folks, you don't need money, you need a Heart! #HatsOff #Respect"
651,Sat Dec 05 19:27:50 +0000 2015,RT @pallaveeeeee: India deserves to know the catastrophe of #ChennaiFloods.Wish media had done better coverage.wud hv helped.@abpnewstv @Ze…
652,Sat Dec 05 19:27:50 +0000 2015,Great ppl have great hearts always #ChennaiFloods u r contribution is marvelous it can't b measured @HeroManoj1 @RanaDaggubati @pnavdeep26
653,Sat Dec 05 19:27:51 +0000 2015,Awesome IAF in action #ChennaiFloods @ANI_news
654,Sat Dec 05 19:27:54 +0000 2015,"Intian 7milj as bisneskaupunki #Chennai'n tulvat surkea homma. Viihtyisä, sivistynyt kaupunki.
Mut oikeesti, ketju? https://t.co/kIDMfNIZYh"
655,Sat Dec 05 19:27:54 +0000 2015,#ChennaiRainsHelp #ChennaiFloods  https://t.co/GCfGSeyVPB
656,Sat Dec 05 19:27:56 +0000 2015,"RT @Telugu_Square: #SatyaNadella to unveil 4 new Telangana #IT policies

https://t.co/4AgRGehWGv

#NenuSailaja
#ChennaiFloods
#manamadrasko…"
657,Sat Dec 05 19:27:56 +0000 2015,"RT @Telugu_Square: #SatyaNadella to unveil 4 new Telangana #IT policies

https://t.co/4AgRGehWGv

#NenuSailaja
#ChennaiFloods
#manamadrasko…"
658,Sat Dec 05 19:27:56 +0000 2015,"RT @Telugu_Square: #SatyaNadella to unveil 4 new Telangana #IT policies

https://t.co/4AgRGehWGv

#NenuSailaja
#ChennaiFloods
#manamadrasko…"
659,Sat Dec 05 19:27:56 +0000 2015,"RT @Telugu_Square: #SatyaNadella to unveil 4 new Telangana #IT policies

https://t.co/4AgRGehWGv

#NenuSailaja
#ChennaiFloods
#manamadrasko…"
660,Sat Dec 05 19:27:56 +0000 2015,"RT @Telugu_Square: #SatyaNadella to unveil 4 new Telangana #IT policies

https://t.co/4AgRGehWGv

#NenuSailaja
#ChennaiFloods
#manamadrasko…"
661,Sat Dec 05 19:27:56 +0000 2015,"RT @Telugu_Square: #SatyaNadella to unveil 4 new Telangana #IT policies

https://t.co/4AgRGehWGv

#NenuSailaja
#ChennaiFloods
#manamadrasko…"
662,Sat Dec 05 19:28:02 +0000 2015,RT @adgpi: #IndianArmy working Round the clock   to rescue flood victims #ChennaiFloods https://t.co/jYrVzqD1yg
663,Sat Dec 05 19:28:03 +0000 2015,RT @krtgrphr: River rides Metro to new city areas - https://t.co/u1QQW5fbhQ #ChennaiFloods
664,Sat Dec 05 19:28:05 +0000 2015,#ChennaiFloods #ChennaiRainsHelp Needs streamlining ... https://t.co/J4EDXfu2OA
665,Sat Dec 05 19:28:07 +0000 2015,"RT @JayendrasPOV: When I see the volunteering spirit of the youngsters in Chennai, I feel India will be in good hands! #ChennaiFloods #Chen…"
666,Sat Dec 05 19:28:08 +0000 2015,"#ChennaiFloods CHENNAI u do us proud Hving heard again 2day re th well-coordinated respnse of common people helpng each othr, u set e.g. 4us"
667,Sat Dec 05 19:28:11 +0000 2015,RT @dhanushkraja: Pls contact my team in tambaram which is allotted exclusively 4 dat area. Dr.karthick Anjee +91 94-45-577000 https://t.co…
668,Sat Dec 05 19:28:18 +0000 2015,"RT @Sanjay_Vis: #ChennaiFloods मे #IndianArmy #Modi #RSS आम जनता चेन्नई के साथ खड़े ह पर #awardwapsigang राहुल, केजरीवाल कहा मर गए? https:/…"
669,Sat Dec 05 19:28:18 +0000 2015,If someone in #Chennai would want. #ChennaiFloods #ChennaiRainsHelp https://t.co/ljc48ApRQB
670,Sat Dec 05 19:28:21 +0000 2015,"RT @VettriTheatres: Hats off #ChennaiHeroes ...
#ChennaiFloods #ChennaiRains https://t.co/sKErSBWM73"
671,Sat Dec 05 19:28:23 +0000 2015,"RT @MobiKwik: Just go to MobiKwik App &amp; transfer money @ 74000-00000, Rs.71k and counting for helping #ChennaiFloods https://t.co/qzPvvaiumo"
672,Sat Dec 05 19:28:23 +0000 2015,RT @NOTamitbhargav: #Good Evening #ChennaiFloods #chennairains https://t.co/xlyKhf2nKb
673,Sat Dec 05 19:28:25 +0000 2015,RT @IamAsmitaSood: Saddened to hear about #ChennaiFloods..take care ppl..#staystrong
674,Sat Dec 05 19:28:28 +0000 2015,"Pallikaranai Rescue workers, check Annal Children's Home. call  Mr.Theodar Gunaseelan 9884586992 is the contact person. #ChennaiFloods"
675,Sat Dec 05 19:28:30 +0000 2015,RT @Amar_soni: #ChennaiFloods #ChennaiRainsHelp #ChennaiRescue  https://t.co/evuPrURmYn
676,Sat Dec 05 19:28:31 +0000 2015,@BDUTT @aamir_khan @kingofbolly Bitches &amp;@ssholes pls read. Achievers becoming chutiyas due to prostitutes like bdtt https://t.co/GiTwOeoORc
677,Sat Dec 05 19:28:31 +0000 2015,"RT @ishafoundation: Today's outreach in Chennai,Cuddalore &amp; Vilupuram-Total
Amenities 12000 ppl
MedicalCamp 3000+ ppl
Pranam donors &amp; volun…"
678,Sat Dec 05 19:28:31 +0000 2015,RT @ActorMadhavan: #ChennaiFloods  https://t.co/NikqBvlMdv
679,Sat Dec 05 19:28:32 +0000 2015,RT @oyesuna: #ChennaiRainsHelp #ChennaiFloods  https://t.co/GCfGSeyVPB
680,Sat Dec 05 19:28:32 +0000 2015,#ChennaiFloods #ChennaiRainsHelp  https://t.co/CLm1xLbKcH
681,Sat Dec 05 19:28:34 +0000 2015,RT @ActorMadhavan: #ChennaiFloods  https://t.co/NikqBvlMdv
682,Sat Dec 05 19:28:37 +0000 2015,you will get Shreemad Bhagwat Geeta in English Languages - https://t.co/CIEJE7OWkt  https://t.co/1BSWYMHlXr #ChennaiFloods  #PakiCONgress
